"","country","year","iso_code","population","gdp","co2","co2_per_capita","co2_per_gdp","co2_per_unit_energy","coal_co2","coal_co2_per_capita","consumption_co2","consumption_co2_per_capita","cumulative_co2","energy_per_capita","energy_per_gdp","oil_co2","oil_co2_per_capita","ghg_per_capita","share_global_co2","share_global_coal_co2","temperature_change_from_co2","trade_co2","co2_including_luc","co2_including_luc_per_capita","gdp_per_capita"
"340","Asia",1817,NA,736559615,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"341","Asia",1818,NA,741277708,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"342","Asia",1819,NA,745850975,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"343","Asia",1820,NA,750275018,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"344","Asia",1821,NA,754305457,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"345","Asia",1822,NA,758154504,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"346","Asia",1823,NA,762322127,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"347","Asia",1824,NA,766521802,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"348","Asia",1825,NA,770753777,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"349","Asia",1826,NA,775018306,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"350","Asia",1827,NA,779315643,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"351","Asia",1828,NA,783646040,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"352","Asia",1829,NA,787487402,NA,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"353","Asia",1830,NA,790835895,NA,0.002,0,0,NA,0.002,0,NA,NA,0.002,NA,NA,0,0,NA,0.003,0.003,NA,NA,NA,NA,NA
"354","Asia",1831,NA,793687652,NA,0.003,0,0,NA,0.003,0,NA,NA,0.005,NA,NA,0,0,NA,0.003,0.003,NA,NA,NA,NA,NA
"355","Asia",1832,NA,796033857,NA,0.002,0,0,NA,0.002,0,NA,NA,0.007,NA,NA,0,0,NA,0.002,0.002,NA,NA,NA,NA,NA
"356","Asia",1833,NA,797870526,NA,0.002,0,0,NA,0.002,0,NA,NA,0.009,NA,NA,0,0,NA,0.003,0.003,NA,NA,NA,NA,NA
"357","Asia",1834,NA,799716022,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"358","Asia",1835,NA,801605412,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"359","Asia",1836,NA,803433758,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"360","Asia",1837,NA,805306136,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"361","Asia",1838,NA,807187621,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"362","Asia",1839,NA,809029646,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"363","Asia",1840,NA,810793199,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"364","Asia",1841,NA,812520779,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"365","Asia",1842,NA,814199458,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"366","Asia",1843,NA,815829283,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"367","Asia",1844,NA,817471957,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"368","Asia",1845,NA,819127627,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"369","Asia",1846,NA,820796452,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"370","Asia",1847,NA,822478578,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"371","Asia",1848,NA,824174181,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"372","Asia",1849,NA,825175177,NA,0,0,0,NA,NA,NA,NA,NA,0.009,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"373","Asia",1850,NA,825489039,NA,0.015,0,0,NA,0.015,0,NA,NA,0.024,NA,NA,0,0,NA,0.007,0.007,NA,NA,41.564,0.05,NA
"374","Asia",1851,NA,824865037,NA,0,0,0,NA,NA,NA,NA,NA,0.024,NA,NA,NA,NA,NA,0,NA,0,NA,2.052,0.002,NA
"375","Asia",1852,NA,823568043,NA,0,0,0,NA,NA,NA,NA,NA,0.024,NA,NA,NA,NA,NA,0,NA,0.001,NA,2.931,0.004,NA
"376","Asia",1853,NA,821605826,NA,0,0,0,NA,NA,NA,NA,NA,0.024,NA,NA,NA,NA,NA,0,NA,0.001,NA,2.272,0.003,NA
"377","Asia",1854,NA,819693766,NA,0,0,0,NA,NA,NA,NA,NA,0.024,NA,NA,NA,NA,NA,0,NA,0.001,NA,1.832,0.002,NA
"378","Asia",1855,NA,817831836,NA,0.045,0,0.002,NA,0.045,0,NA,NA,0.069,NA,NA,0,0,NA,0.017,0.017,0.001,NA,42.437,0.052,NA
"379","Asia",1856,NA,816020004,NA,0,0,0,NA,NA,NA,NA,NA,0.069,NA,NA,NA,NA,NA,0,NA,0.002,NA,2.088,0.003,NA
"380","Asia",1857,NA,814258272,NA,0,0,0,NA,NA,NA,NA,NA,0.069,NA,NA,NA,NA,NA,0,NA,0.002,NA,1.795,0.002,NA
"381","Asia",1858,NA,812546630,NA,0.457,0.001,0.022,NA,0.457,0.001,NA,NA,0.526,NA,NA,0,0,NA,0.161,0.161,0.002,NA,173.361,0.213,NA
"382","Asia",1859,NA,811188057,NA,0.703,0.001,0.034,NA,0.703,0.001,NA,NA,1.229,NA,NA,0,0,NA,0.233,0.233,0.003,NA,170.529,0.21,NA
"383","Asia",1860,NA,810264188,NA,0.731,0.001,0.035,NA,0.723,0.001,NA,NA,1.96,NA,NA,0.008,0,NA,0.221,0.219,0.003,NA,168.359,0.208,NA
"384","Asia",1861,NA,809525741,NA,0.609,0.001,0.003,NA,0.6,0.001,NA,NA,2.568,NA,NA,0.009,0,NA,0.175,0.173,0.003,NA,165.819,0.205,NA
"385","Asia",1862,NA,809223316,NA,0.651,0.001,0.032,NA,0.642,0.001,NA,NA,3.219,NA,NA,0.009,0,NA,0.184,0.182,0.003,NA,163.296,0.202,NA
"386","Asia",1863,NA,809263981,NA,0.715,0.001,0.035,NA,0.703,0.001,NA,NA,3.935,NA,NA,0.012,0,NA,0.189,0.187,0.004,NA,162.444,0.201,NA
"387","Asia",1864,NA,809337761,NA,0.695,0.001,0.034,NA,0.679,0.001,NA,NA,4.63,NA,NA,0.016,0,NA,0.171,0.167,0.004,NA,161.215,0.199,NA
"388","Asia",1865,NA,809437184,NA,0.83,0.001,0.039,NA,0.813,0.001,NA,NA,5.46,NA,NA,0.017,0,NA,0.192,0.189,0.004,NA,175.823,0.217,NA
"389","Asia",1866,NA,809560764,NA,1.205,0.001,0.055,NA,1.178,0.001,NA,NA,6.665,NA,NA,0.028,0,NA,0.27,0.265,0.004,NA,177.224,0.219,NA
"390","Asia",1867,NA,809715320,NA,0.637,0.001,0.028,NA,0.6,0.001,NA,NA,7.302,NA,NA,0.037,0,NA,0.133,0.126,0.005,NA,58.345,0.072,NA
"391","Asia",1868,NA,809898813,NA,0.527,0.001,0.023,NA,0.478,0.001,NA,NA,7.829,NA,NA,0.05,0,NA,0.107,0.098,0.005,NA,74.101,0.091,NA
